Date,Close
2006-12-18,334.85
2006-12-19,389.65
2006-12-20,349.87
2006-12-21,313.75
2006-12-22,330.1
2006-12-23,361.92
2006-12-24,383.35
2006-12-25,309.96
2006-12-26,304.18
2006-12-27,379.29
2006-12-28,349.76
2006-12-29,324.69
2006-12-30,352.85
2006-12-31,289.53
2007-01-01,342.41
2007-01-02,349.0
2007-01-03,361.02
2007-01-04,322.35
2007-01-05,344.44
2007-01-06,324.31
2007-01-07,348.02
2007-01-08,325.1
2007-01-09,334.94
2007-01-10,323.28
2007-01-11,356.31
2007-01-12,360.56
2007-01-13,338.79
2007-01-14,344.34
2007-01-15,314.7
2007-01-16,337.77
2007-01-17,342.86
2007-01-18,396.37
2007-01-19,321.81
2007-01-20,373.43
2007-01-21,364.18
2007-01-22,349.95
2007-01-23,379.6
2007-01-24,351.97
2007-01-25,352.4
2007-01-26,343.65
2007-01-27,369.28
2007-01-28,366.83
2007-01-29,332.48
2007-01-30,318.71
2007-01-31,341.13
2007-02-01,329.28
2007-02-02,344.11
2007-02-03,370.22
2007-02-04,336.42
2007-02-05,344.8
2007-02-06,346.92
2007-02-07,362.82
2007-02-08,301.01
2007-02-09,333.91
2007-02-10,350.36
2007-02-11,370.23
2007-02-12,336.49
2007-02-13,308.89
2007-02-14,358.91
2007-02-15,333.9
2007-02-16,322.91
2007-02-17,334.31
2007-02-18,343.2
2007-02-19,334.89
2007-02-20,302.97
2007-02-21,365.12
2007-02-22,372.77
2007-02-23,360.4
2007-02-24,324.71
2007-02-25,343.53
2007-02-26,347.52
2007-02-27,359.72
2007-02-28,361.21
2007-03-01,333.25
2007-03-02,349.67
2007-03-03,357.27
2007-03-04,377.34
2007-03-05,362.41
2007-03-06,364.19
2007-03-07,350.18
2007-03-08,376.81
2007-03-09,356.89
2007-03-10,331.57
2007-03-11,376.95
2007-03-12,362.94
2007-03-13,340.21
2007-03-14,339.58
2007-03-15,355.19
2007-03-16,358.62
2007-03-17,353.4
2007-03-18,355.77
2007-03-19,383.64
2007-03-20,371.17
2007-03-21,353.64
2007-03-22,368.75
2007-03-23,329.37
2007-03-24,358.07
2007-03-25,386.4
2007-03-26,345.94
2007-03-27,333.45
2007-03-28,337.45
2007-03-29,328.8
2007-03-30,334.99
2007-03-31,343.37
2007-04-01,322.76
2007-04-02,351.28
2007-04-03,369.11
2007-04-04,333.0
2007-04-05,381.64
2007-04-06,361.56
2007-04-07,372.05
2007-04-08,338.38
2007-04-09,368.72
2007-04-10,329.89
2007-04-11,369.63
2007-04-12,355.35
2007-04-13,363.08
2007-04-14,328.59
2007-04-15,334.3
2007-04-16,364.24
2007-04-17,333.42
2007-04-18,361.75
2007-04-19,325.24
2007-04-20,369.64
2007-04-21,328.12
2007-04-22,363.91
2007-04-23,365.47
2007-04-24,339.12
2007-04-25,364.79
2007-04-26,358.45
2007-04-27,342.56
2007-04-28,333.26
2007-04-29,314.28
2007-04-30,360.62
2007-05-01,322.42
2007-05-02,355.72
2007-05-03,348.64
2007-05-04,367.58
2007-05-05,348.06
2007-05-06,347.6
2007-05-07,368.92
2007-05-08,361.08
2007-05-09,360.8
2007-05-10,363.96
2007-05-11,323.95
2007-05-12,369.9
2007-05-13,367.1
2007-05-14,334.62
2007-05-15,350.16
2007-05-16,354.35
2007-05-17,352.54
2007-05-18,362.01
2007-05-19,384.05
2007-05-20,377.15
2007-05-21,329.37
2007-05-22,368.15
2007-05-23,382.38
2007-05-24,363.63
2007-05-25,377.81
2007-05-26,396.33
2007-05-27,376.66
2007-05-28,361.26
2007-05-29,377.27
2007-05-30,359.36
2007-05-31,357.04
2007-06-01,349.63
2007-06-02,388.02
2007-06-03,340.48
2007-06-04,387.59
2007-06-05,367.03
2007-06-06,329.14
2007-06-07,364.58
2007-06-08,315.32
2007-06-09,369.92
2007-06-10,375.21
2007-06-11,345.76
2007-06-12,360.17
2007-06-13,396.88
2007-06-14,347.77
2007-06-15,336.8
2007-06-16,387.71
2007-06-17,397.42
2007-06-18,358.34
2007-06-19,378.59
2007-06-20,385.29
2007-06-21,343.7
2007-06-22,348.94
2007-06-23,383.36
2007-06-24,392.54
2007-06-25,370.19
2007-06-26,341.43
2007-06-27,398.86
2007-06-28,348.59
2007-06-29,352.61
2007-06-30,366.25
2007-07-01,390.58
2007-07-02,376.67
2007-07-03,367.99
2007-07-04,369.05
2007-07-05,360.75
2007-07-06,371.14
2007-07-07,309.48
2007-07-08,354.23
2007-07-09,365.08
2007-07-10,337.33
2007-07-11,368.17
2007-07-12,356.45
2007-07-13,395.75
2007-07-14,392.19
2007-07-15,351.51
2007-07-16,357.9
2007-07-17,359.54
2007-07-18,352.08
2007-07-19,365.11
2007-07-20,346.13
2007-07-21,338.78
2007-07-22,373.94
2007-07-23,374.17
2007-07-24,345.59
2007-07-25,379.68
2007-07-26,349.24
2007-07-27,367.03
2007-07-28,378.46
2007-07-29,361.48
2007-07-30,371.34
2007-07-31,352.01
2007-08-01,358.51
2007-08-02,358.41
2007-08-03,347.69
2007-08-04,359.19
2007-08-05,331.84
2007-08-06,353.09
2007-08-07,357.31
2007-08-08,357.98
2007-08-09,358.37
2007-08-10,362.05
2007-08-11,372.97
2007-08-12,380.97
2007-08-13,350.58
2007-08-14,339.6
2007-08-15,342.92
2007-08-16,354.11
2007-08-17,356.91
2007-08-18,348.65
2007-08-19,338.22
2007-08-20,355.12
2007-08-21,367.96
2007-08-22,376.33
2007-08-23,353.37
2007-08-24,356.36
2007-08-25,346.18
2007-08-26,364.18
2007-08-27,347.93
2007-08-28,376.46
2007-08-29,329.37
2007-08-30,357.99
2007-08-31,371.3
2007-09-01,369.05
2007-09-02,419.33
2007-09-03,372.56
2007-09-04,345.58
2007-09-05,363.84
2007-09-06,330.32
2007-09-07,364.33
2007-09-08,349.38
2007-09-09,384.44
2007-09-10,355.24
2007-09-11,363.99
2007-09-12,353.71
2007-09-13,401.29
2007-09-14,360.18
2007-09-15,403.35
2007-09-16,383.08
2007-09-17,376.53
2007-09-18,374.36
2007-09-19,374.96
2007-09-20,328.62
2007-09-21,361.69
2007-09-22,384.27
2007-09-23,366.48
2007-09-24,339.45
2007-09-25,366.6
2007-09-26,401.83
2007-09-27,392.78
2007-09-28,366.69
2007-09-29,387.06
2007-09-30,360.79
2007-10-01,334.14
2007-10-02,349.82
2007-10-03,399.67
2007-10-04,363.02
2007-10-05,363.73
2007-10-06,362.7
2007-10-07,406.87
2007-10-08,401.4
2007-10-09,413.35
2007-10-10,365.89
2007-10-11,375.08
2007-10-12,338.93
2007-10-13,398.89
2007-10-14,346.09
2007-10-15,373.88
2007-10-16,347.69
2007-10-17,357.96
2007-10-18,353.08
2007-10-19,357.77
2007-10-20,359.24
2007-10-21,359.15
2007-10-22,386.88
2007-10-23,348.21
2007-10-24,374.81
2007-10-25,394.85
2007-10-26,360.32
2007-10-27,356.32
2007-10-28,366.17
2007-10-29,394.47
2007-10-30,374.85
2007-10-31,360.44
2007-11-01,380.83
2007-11-02,349.21
2007-11-03,384.97
2007-11-04,379.61
2007-11-05,365.38
2007-11-06,354.86
2007-11-07,353.99
2007-11-08,382.52
2007-11-09,396.49
2007-11-10,359.26
2007-11-11,381.27
2007-11-12,330.46
2007-11-13,360.6
2007-11-14,371.77
2007-11-15,354.29
2007-11-16,353.85
2007-11-17,359.32
2007-11-18,378.61
2007-11-19,369.12
2007-11-20,328.19
2007-11-21,330.64
2007-11-22,361.01
2007-11-23,382.4
2007-11-24,318.39
2007-11-25,363.44
2007-11-26,363.0
2007-11-27,401.39
2007-11-28,366.01
2007-11-29,381.47
2007-11-30,376.73
2007-12-01,331.39
2007-12-02,389.46
2007-12-03,378.5
2007-12-04,384.45
2007-12-05,452.9
2007-12-06,332.79
2007-12-07,409.06
2007-12-08,368.91
2007-12-09,380.5
2007-12-10,373.94
2007-12-11,366.46
2007-12-12,363.65
2007-12-13,381.73
2007-12-14,344.89
2007-12-15,390.34
2007-12-16,367.1
2007-12-17,352.91
2007-12-18,366.61
2007-12-19,400.85
2007-12-20,365.09
2007-12-21,383.06
2007-12-22,361.37
2007-12-23,391.24
2007-12-24,389.89
2007-12-25,413.25
2007-12-26,372.86
2007-12-27,389.84
2007-12-28,378.52
2007-12-29,402.57
2007-12-30,362.37
2007-12-31,391.74
2008-01-01,373.04
2008-01-02,375.75
2008-01-03,378.96
2008-01-04,382.27
2008-01-05,374.99
2008-01-06,381.71
2008-01-07,409.07
2008-01-08,397.31
2008-01-09,395.08
2008-01-10,368.68
2008-01-11,360.1
2008-01-12,397.09
2008-01-13,395.6
2008-01-14,407.62
2008-01-15,366.18
2008-01-16,373.77
2008-01-17,345.66
2008-01-18,370.7
2008-01-19,398.58
2008-01-20,369.41
2008-01-21,391.64
2008-01-22,375.12
2008-01-23,385.5
2008-01-24,356.16
2008-01-25,380.92
2008-01-26,319.48
2008-01-27,375.66
2008-01-28,346.89
2008-01-29,403.71
2008-01-30,395.23
2008-01-31,389.11
2008-02-01,410.3
2008-02-02,360.99
2008-02-03,415.01
2008-02-04,398.8
2008-02-05,375.52
2008-02-06,403.06
2008-02-07,358.32
2008-02-08,364.05
2008-02-09,368.46
2008-02-10,370.15
2008-02-11,359.69
2008-02-12,405.38
2008-02-13,375.84
2008-02-14,388.16
2008-02-15,369.8
2008-02-16,344.89
2008-02-17,386.79
2008-02-18,343.24
2008-02-19,380.21
2008-02-20,354.31
2008-02-21,421.52
2008-02-22,400.09
2008-02-23,384.08
2008-02-24,407.33
2008-02-25,365.22
2008-02-26,393.11
2008-02-27,386.34
2008-02-28,387.72
2008-02-29,407.98
2008-03-01,397.27
2008-03-02,388.49
2008-03-03,349.72
2008-03-04,363.71
2008-03-05,380.55
2008-03-06,384.97
2008-03-07,360.59
2008-03-08,431.52
2008-03-09,413.71
2008-03-10,395.52
2008-03-11,385.01
2008-03-12,379.42
2008-03-13,364.72
2008-03-14,385.41
2008-03-15,389.11
2008-03-16,359.21
2008-03-17,390.82
2008-03-18,381.13
2008-03-19,346.17
2008-03-20,367.22
2008-03-21,376.25
2008-03-22,422.37
2008-03-23,395.84
2008-03-24,358.09
2008-03-25,394.62
2008-03-26,354.05
2008-03-27,406.74
2008-03-28,375.76
2008-03-29,383.41
2008-03-30,411.89
2008-03-31,359.72
2008-04-01,357.62
2008-04-02,373.99
2008-04-03,406.52
2008-04-04,355.46
2008-04-05,329.3
2008-04-06,377.01
2008-04-07,397.17
2008-04-08,410.23
2008-04-09,377.06
2008-04-10,378.19
2008-04-11,409.59
2008-04-12,349.21
2008-04-13,378.93
2008-04-14,390.6
2008-04-15,395.87
2008-04-16,376.79
2008-04-17,387.77
2008-04-18,337.41
2008-04-19,374.1
2008-04-20,396.43
2008-04-21,367.81
2008-04-22,388.73
2008-04-23,396.58
2008-04-24,380.89
2008-04-25,391.25
2008-04-26,368.68
2008-04-27,383.89
2008-04-28,400.33
2008-04-29,391.36
2008-04-30,376.58
2008-05-01,392.89
2008-05-02,402.79
2008-05-03,347.6
2008-05-04,411.87
2008-05-05,382.06
2008-05-06,397.39
2008-05-07,412.92
2008-05-08,361.64
2008-05-09,374.98
2008-05-10,383.49
2008-05-11,373.68
2008-05-12,424.15
2008-05-13,372.41
2008-05-14,378.53
2008-05-15,393.82
2008-05-16,365.78
2008-05-17,382.01
2008-05-18,396.37
2008-05-19,383.45
2008-05-20,388.34
2008-05-21,379.71
2008-05-22,360.11
2008-05-23,396.92
2008-05-24,425.68
2008-05-25,391.05
2008-05-26,395.28
2008-05-27,404.72
2008-05-28,365.58
2008-05-29,425.11
2008-05-30,395.2
2008-05-31,423.89
2008-06-01,376.68
2008-06-02,427.8
2008-06-03,407.04
2008-06-04,402.69
2008-06-05,396.4
2008-06-06,386.85
2008-06-07,415.92
2008-06-08,394.81
2008-06-09,352.76
2008-06-10,369.85
2008-06-11,388.57
2008-06-12,398.59
2008-06-13,391.35
2008-06-14,416.96
2008-06-15,353.65
2008-06-16,395.64
2008-06-17,356.5
2008-06-18,408.15
2008-06-19,391.16
2008-06-20,401.54
2008-06-21,375.96
2008-06-22,418.92
2008-06-23,414.26
2008-06-24,405.19
2008-06-25,391.03
2008-06-26,405.31
2008-06-27,379.67
2008-06-28,411.01
2008-06-29,426.99
2008-06-30,415.5
2008-07-01,379.59
2008-07-02,401.51
2008-07-03,368.51
2008-07-04,405.92
2008-07-05,403.58
2008-07-06,357.26
2008-07-07,371.52
2008-07-08,389.19
2008-07-09,388.93
2008-07-10,370.85
2008-07-11,402.91
2008-07-12,400.26
2008-07-13,391.44
2008-07-14,380.3
2008-07-15,416.49
2008-07-16,428.72
2008-07-17,386.03
2008-07-18,383.55
2008-07-19,405.72
2008-07-20,388.83
2008-07-21,393.29
2008-07-22,410.97
2008-07-23,358.08
2008-07-24,422.73
2008-07-25,397.92
2008-07-26,388.33
2008-07-27,394.87
2008-07-28,395.99
2008-07-29,362.22
2008-07-30,426.83
2008-07-31,397.86
2008-08-01,405.99
2008-08-02,416.25
2008-08-03,376.89
2008-08-04,406.88
2008-08-05,392.15
2008-08-06,414.53
2008-08-07,355.15
2008-08-08,395.81
2008-08-09,385.83
2008-08-10,406.62
2008-08-11,407.47
2008-08-12,384.02
2008-08-13,384.02
2008-08-14,396.14
2008-08-15,380.52
2008-08-16,415.39
2008-08-17,391.26
2008-08-18,340.6
2008-08-19,391.33
2008-08-20,378.15
2008-08-21,366.4
2008-08-22,374.37
2008-08-23,401.4
2008-08-24,425.88
2008-08-25,405.66
2008-08-26,387.36
2008-08-27,408.71
2008-08-28,390.5
2008-08-29,385.89
2008-08-30,376.79
2008-08-31,364.93
2008-09-01,392.26
2008-09-02,403.32
2008-09-03,398.32
2008-09-04,392.03
2008-09-05,381.53
2008-09-06,412.7
2008-09-07,374.29
2008-09-08,416.25
2008-09-09,380.78
2008-09-10,385.87
2008-09-11,371.68
2008-09-12,391.08
2008-09-13,420.71
2008-09-14,411.61
2008-09-15,420.96
2008-09-16,411.93
2008-09-17,379.51
2008-09-18,395.06
2008-09-19,386.17
2008-09-20,428.48
2008-09-21,378.02
2008-09-22,419.93
2008-09-23,420.01
2008-09-24,438.84
2008-09-25,394.14
2008-09-26,416.68
2008-09-27,448.16
2008-09-28,390.27
2008-09-29,372.02
2008-09-30,365.21
2008-10-01,417.16
2008-10-02,365.34
2008-10-03,395.65
2008-10-04,411.94
2008-10-05,406.99
2008-10-06,411.89
2008-10-07,407.92
2008-10-08,429.15
2008-10-09,384.62
2008-10-10,390.22
2008-10-11,388.4
2008-10-12,420.55
2008-10-13,422.05
2008-10-14,413.16
2008-10-15,427.9
2008-10-16,380.77
2008-10-17,437.77
2008-10-18,434.98
2008-10-19,419.32
2008-10-20,440.34
2008-10-21,371.67
2008-10-22,394.41
2008-10-23,390.29
2008-10-24,419.52
2008-10-25,384.18
2008-10-26,420.43
2008-10-27,432.78
2008-10-28,419.37
2008-10-29,411.24
2008-10-30,385.9
2008-10-31,388.81
2008-11-01,430.84
2008-11-02,421.53
2008-11-03,405.25
2008-11-04,397.77
2008-11-05,365.71
2008-11-06,384.9
2008-11-07,444.64
2008-11-08,380.9
2008-11-09,410.39
2008-11-10,426.85
2008-11-11,381.69
2008-11-12,410.58
2008-11-13,425.74
2008-11-14,407.33
2008-11-15,464.54
2008-11-16,373.89
2008-11-17,428.54
2008-11-18,404.0
2008-11-19,422.99
2008-11-20,416.47
2008-11-21,393.08
2008-11-22,412.41
2008-11-23,370.77
2008-11-24,420.09
2008-11-25,414.08
2008-11-26,420.99
2008-11-27,429.47
2008-11-28,415.76
2008-11-29,411.46
2008-11-30,390.97
2008-12-01,394.44
2008-12-02,432.52
2008-12-03,437.6
2008-12-04,404.21
2008-12-05,409.99
2008-12-06,391.07
2008-12-07,432.71
2008-12-08,422.66
2008-12-09,448.27
2008-12-10,391.97
2008-12-11,402.08
2008-12-12,414.36
2008-12-13,422.75
2008-12-14,405.61
2008-12-15,392.56
2008-12-16,427.74
2008-12-17,424.63
2008-12-18,391.97
2008-12-19,437.5
2008-12-20,433.89
2008-12-21,413.27
2008-12-22,412.27
2008-12-23,421.85
2008-12-24,393.63
2008-12-25,411.56
2008-12-26,368.01
2008-12-27,428.68
2008-12-28,380.02
2008-12-29,441.41
2008-12-30,404.83
2008-12-31,407.3
2009-01-01,399.07
2009-01-02,405.96
2009-01-03,440.19
2009-01-04,362.15
2009-01-05,437.54
2009-01-06,418.86
2009-01-07,388.05
2009-01-08,390.78
2009-01-09,445.91
2009-01-10,393.57
2009-01-11,389.51
2009-01-12,435.41
2009-01-13,419.53
2009-01-14,394.1
2009-01-15,417.29
2009-01-16,392.53
2009-01-17,435.16
2009-01-18,434.46
2009-01-19,423.97
2009-01-20,420.66
2009-01-21,448.75
2009-01-22,413.61
2009-01-23,390.07
2009-01-24,422.8
2009-01-25,455.62
2009-01-26,393.7
2009-01-27,406.86
2009-01-28,422.51
2009-01-29,413.2
2009-01-30,394.73
2009-01-31,436.91
2009-02-01,460.96
2009-02-02,418.58
2009-02-03,396.67
2009-02-04,383.87
2009-02-05,420.1
2009-02-06,437.12
2009-02-07,424.64
2009-02-08,415.18
2009-02-09,403.54
2009-02-10,393.57
2009-02-11,432.21
2009-02-12,433.88
2009-02-13,384.79
2009-02-14,447.59
2009-02-15,427.37
2009-02-16,443.98
2009-02-17,389.24
2009-02-18,388.86
2009-02-19,413.29
2009-02-20,426.42
2009-02-21,452.39
2009-02-22,430.68
2009-02-23,411.8
2009-02-24,396.22
2009-02-25,441.44
2009-02-26,397.64
2009-02-27,449.6
2009-02-28,411.44
2009-03-01,449.03
2009-03-02,430.89
2009-03-03,414.67
2009-03-04,407.11
2009-03-05,410.78
2009-03-06,426.26
2009-03-07,419.33
2009-03-08,406.0
2009-03-09,414.66
2009-03-10,419.64
2009-03-11,375.59
2009-03-12,427.42
2009-03-13,398.76
2009-03-14,395.38
2009-03-15,384.8
2009-03-16,382.76
2009-03-17,391.63
2009-03-18,404.65
2009-03-19,457.99
2009-03-20,408.5
2009-03-21,422.67
2009-03-22,427.22
2009-03-23,421.92
2009-03-24,417.85
2009-03-25,395.59
2009-03-26,448.61
2009-03-27,455.83
2009-03-28,386.12
2009-03-29,399.39
2009-03-30,414.37
2009-03-31,400.77
2009-04-01,430.28
2009-04-02,405.69
2009-04-03,463.65
2009-04-04,444.25
2009-04-05,424.79
2009-04-06,441.17
2009-04-07,442.84
2009-04-08,409.54
2009-04-09,404.59
2009-04-10,422.57
2009-04-11,438.34
2009-04-12,423.98
2009-04-13,389.75
2009-04-14,405.33
2009-04-15,420.0
2009-04-16,420.06
2009-04-17,461.12
2009-04-18,394.05
2009-04-19,431.97
2009-04-20,451.74
2009-04-21,467.48
2009-04-22,414.06
2009-04-23,432.07
2009-04-24,433.73
2009-04-25,426.34
2009-04-26,420.55
2009-04-27,431.34
2009-04-28,372.07
2009-04-29,436.45
2009-04-30,425.43
2009-05-01,418.55
2009-05-02,464.03
2009-05-03,409.69
2009-05-04,415.22
2009-05-05,463.21
2009-05-06,406.83
2009-05-07,412.57
2009-05-08,420.72
2009-05-09,440.57
2009-05-10,428.01
2009-05-11,398.09
2009-05-12,413.4
2009-05-13,411.99
2009-05-14,422.69
2009-05-15,432.84
2009-05-16,432.78
2009-05-17,389.0
2009-05-18,445.89
2009-05-19,429.76
2009-05-20,452.49
2009-05-21,433.78
2009-05-22,447.02
2009-05-23,434.42
2009-05-24,452.1
2009-05-25,435.72
2009-05-26,423.41
2009-05-27,470.91
2009-05-28,443.34
2009-05-29,437.13
2009-05-30,400.22
2009-05-31,400.08
2009-06-01,431.79
2009-06-02,428.94
2009-06-03,413.84
2009-06-04,429.04
2009-06-05,458.09
2009-06-06,440.32
2009-06-07,403.69
2009-06-08,424.37
2009-06-09,410.6
2009-06-10,419.04
2009-06-11,418.61
2009-06-12,417.43
2009-06-13,401.97
2009-06-14,424.62
2009-06-15,416.05
2009-06-16,368.77
2009-06-17,468.51
2009-06-18,449.32
2009-06-19,420.12
2009-06-20,428.11
2009-06-21,404.4
2009-06-22,461.84
2009-06-23,465.97
2009-06-24,431.25
2009-06-25,448.68
2009-06-26,431.81
2009-06-27,401.67
2009-06-28,420.26
2009-06-29,431.23
2009-06-30,419.59
2009-07-01,424.41
2009-07-02,427.05
2009-07-03,427.35
2009-07-04,430.11
2009-07-05,407.95
2009-07-06,414.91
2009-07-07,403.66
2009-07-08,449.0
2009-07-09,387.43
2009-07-10,452.71
2009-07-11,457.46
2009-07-12,423.78
2009-07-13,377.86
2009-07-14,422.79
2009-07-15,428.82
2009-07-16,409.99
2009-07-17,419.99
2009-07-18,461.0
2009-07-19,443.79
2009-07-20,412.09
2009-07-21,398.72
2009-07-22,424.23
2009-07-23,426.6
2009-07-24,440.88
2009-07-25,420.35
2009-07-26,441.38
2009-07-27,469.95
2009-07-28,447.65
2009-07-29,430.47
2009-07-30,427.87
2009-07-31,424.49
2009-08-01,455.33
2009-08-02,419.27
2009-08-03,432.81
2009-08-04,433.03
2009-08-05,422.06
2009-08-06,404.74
2009-08-07,438.75
2009-08-08,431.16
2009-08-09,442.48
2009-08-10,421.9
2009-08-11,457.08
2009-08-12,415.23
2009-08-13,467.1
2009-08-14,398.0
2009-08-15,441.74
2009-08-16,442.65
2009-08-17,417.32
2009-08-18,441.82
2009-08-19,459.01
2009-08-20,389.18
2009-08-21,443.67
2009-08-22,383.84
2009-08-23,414.49
2009-08-24,466.48
2009-08-25,422.36
2009-08-26,410.61
2009-08-27,430.22
2009-08-28,475.64
2009-08-29,397.74
2009-08-30,413.44
2009-08-31,464.51
2009-09-01,471.81
2009-09-02,432.68
2009-09-03,410.07
2009-09-04,476.86
2009-09-05,466.92
2009-09-06,448.71
2009-09-07,418.98
2009-09-08,434.34
2009-09-09,432.21
2009-09-10,442.13
2009-09-11,464.62
2009-09-12,453.29
2009-09-13,414.25
2009-09-14,463.42
2009-09-15,442.25
2009-09-16,449.82
2009-09-17,465.5
2009-09-18,414.04
2009-09-19,435.65
2009-09-20,425.83
2009-09-21,405.2
2009-09-22,443.58
2009-09-23,486.97
2009-09-24,400.04
2009-09-25,436.29
2009-09-26,449.84
2009-09-27,439.58
2009-09-28,434.95
2009-09-29,411.33
2009-09-30,442.06
2009-10-01,422.36
2009-10-02,393.8
2009-10-03,461.58
2009-10-04,456.95
2009-10-05,438.91
2009-10-06,442.56
2009-10-07,459.56
2009-10-08,442.65
2009-10-09,456.34
2009-10-10,432.4
2009-10-11,464.69
2009-10-12,444.96
2009-10-13,442.52
2009-10-14,413.33
2009-10-15,444.57
2009-10-16,422.28
2009-10-17,426.25
2009-10-18,422.8
2009-10-19,417.88
2009-10-20,481.8
2009-10-21,466.02
2009-10-22,477.9
2009-10-23,415.13
2009-10-24,441.1
2009-10-25,413.9
2009-10-26,425.96
2009-10-27,421.6
2009-10-28,464.85
2009-10-29,432.23
2009-10-30,461.62
2009-10-31,452.43
2009-11-01,486.51
2009-11-02,410.94
2009-11-03,465.81
2009-11-04,463.65
2009-11-05,421.35
2009-11-06,461.05
2009-11-07,447.73
2009-11-08,436.55
2009-11-09,424.72
2009-11-10,426.91
2009-11-11,482.38
2009-11-12,441.49
2009-11-13,457.22
2009-11-14,425.85
2009-11-15,426.17
2009-11-16,463.5
2009-11-17,414.96
2009-11-18,433.75
2009-11-19,442.82
2009-11-20,444.47
2009-11-21,438.75
2009-11-22,450.34
2009-11-23,456.38
2009-11-24,457.31
2009-11-25,423.0
2009-11-26,437.12
2009-11-27,466.8
2009-11-28,460.89
2009-11-29,415.63
2009-11-30,450.22
2009-12-01,403.72
2009-12-02,444.31
2009-12-03,481.43
2009-12-04,424.61
2009-12-05,426.97
2009-12-06,459.04
2009-12-07,412.99
2009-12-08,431.29
2009-12-09,455.97
2009-12-10,431.45
2009-12-11,439.51
2009-12-12,459.21
2009-12-13,452.85
2009-12-14,449.85
2009-12-15,437.83
2009-12-16,452.1
2009-12-17,442.32
2009-12-18,454.05
2009-12-19,435.05
2009-12-20,441.43
2009-12-21,425.38
2009-12-22,444.57
2009-12-23,429.15
2009-12-24,423.18
2009-12-25,450.73
2009-12-26,449.91
2009-12-27,461.4
2009-12-28,437.22
2009-12-29,454.1
2009-12-30,457.05
2009-12-31,455.02
2010-01-01,429.71
2010-01-02,449.3
2010-01-03,453.69
2010-01-04,446.65
2010-01-05,404.87
2010-01-06,449.9
2010-01-07,491.04
2010-01-08,439.68
2010-01-09,432.42
2010-01-10,454.54
2010-01-11,453.41
2010-01-12,471.12
2010-01-13,422.2
2010-01-14,462.08
2010-01-15,459.35
2010-01-16,444.8
2010-01-17,454.51
2010-01-18,468.42
2010-01-19,465.37
2010-01-20,425.16
2010-01-21,464.52
2010-01-22,446.92
2010-01-23,449.76
2010-01-24,449.86
2010-01-25,445.49
2010-01-26,472.42
2010-01-27,447.01
2010-01-28,426.39
2010-01-29,441.0
2010-01-30,452.54
2010-01-31,473.65
2010-02-01,461.22
2010-02-02,432.24
2010-02-03,499.05
2010-02-04,454.74
2010-02-05,475.04
2010-02-06,446.6
2010-02-07,460.39
2010-02-08,466.61
2010-02-09,474.28
2010-02-10,471.16
2010-02-11,467.55
2010-02-12,443.9
2010-02-13,438.86
2010-02-14,457.04
2010-02-15,469.15
2010-02-16,446.12
2010-02-17,471.98
2010-02-18,479.82
2010-02-19,432.54
2010-02-20,434.22
2010-02-21,448.25
2010-02-22,457.3
2010-02-23,440.75
2010-02-24,478.38
2010-02-25,459.91
2010-02-26,452.32
2010-02-27,422.9
2010-02-28,425.4
2010-03-01,457.43
2010-03-02,409.25
2010-03-03,472.25
2010-03-04,448.93
2010-03-05,517.05
2010-03-06,498.44
2010-03-07,448.75
2010-03-08,450.35
2010-03-09,472.48
2010-03-10,486.73
2010-03-11,420.0
2010-03-12,417.13
2010-03-13,440.51
2010-03-14,464.7
2010-03-15,463.08
2010-03-16,474.63
2010-03-17,429.33
2010-03-18,407.1
2010-03-19,470.68
2010-03-20,437.05
2010-03-21,413.34
2010-03-22,456.7
2010-03-23,469.76
2010-03-24,451.55
2010-03-25,444.93
2010-03-26,450.99
2010-03-27,446.86
2010-03-28,427.41
2010-03-29,440.17
2010-03-30,464.99
2010-03-31,461.09
2010-04-01,458.11
2010-04-02,434.94
2010-04-03,451.31
2010-04-04,411.49
2010-04-05,458.7
2010-04-06,483.8
2010-04-07,425.84
2010-04-08,443.69
2010-04-09,462.09
2010-04-10,480.66
2010-04-11,446.73
2010-04-12,441.95
2010-04-13,416.51
2010-04-14,458.05
2010-04-15,496.92
2010-04-16,461.72
2010-04-17,455.82
2010-04-18,462.8
2010-04-19,456.23
2010-04-20,440.29
2010-04-21,473.11
2010-04-22,461.25
2010-04-23,457.19
2010-04-24,437.42
2010-04-25,483.09
2010-04-26,470.41
2010-04-27,446.16
2010-04-28,477.34
2010-04-29,447.45
2010-04-30,441.86
2010-05-01,442.4
2010-05-02,422.27
2010-05-03,467.21
2010-05-04,421.25
2010-05-05,433.4
2010-05-06,416.55
2010-05-07,456.44
2010-05-08,455.25
2010-05-09,451.82
2010-05-10,437.59
2010-05-11,435.1
2010-05-12,467.92
2010-05-13,447.72
2010-05-14,465.15
2010-05-15,441.21
2010-05-16,462.64
2010-05-17,485.17
2010-05-18,470.93
2010-05-19,451.05
2010-05-20,464.54
2010-05-21,454.67
2010-05-22,459.74
2010-05-23,453.17
2010-05-24,456.49
2010-05-25,464.11
2010-05-26,440.09
2010-05-27,439.74
2010-05-28,432.38
2010-05-29,428.24
2010-05-30,436.0
2010-05-31,463.63
2010-06-01,442.67
2010-06-02,470.9
2010-06-03,461.41
2010-06-04,421.44
2010-06-05,474.01
2010-06-06,477.22
2010-06-07,441.22
2010-06-08,469.6
2010-06-09,444.16
2010-06-10,463.34
2010-06-11,436.19
